Source,Target,Weight
BLOB/FRED J. DUKES,ANGEL/WARREN KENNETH,24
BLOB/FRED J. DUKES,CANNONBALL II/SAM GU,13
BLOB/FRED J. DUKES,THUNDERBIRD II/JAMES,6
BLOB/FRED J. DUKES,SPIDER-MAN/PETER PARKER,6
BLOB/FRED J. DUKES,DESTINY II/IRENE ADL,28
BLOB/FRED J. DUKES,CAPTAIN AMERICA,9
BLOB/FRED J. DUKES,FORGE,7
BLOB/FRED J. DUKES,HAVOK/ALEX SUMMERS,17
BLOB/FRED J. DUKES,HERCULES [GREEK GOD],6
BLOB/FRED J. DUKES,NIGHTHAWK II/KYLE RI,5
BLOB/FRED J. DUKES,NIGHTCRAWLER/KURT WA,17
BLOB/FRED J. DUKES,QUICKSILVER/PIETRO M,7
BLOB/FRED J. DUKES,TOAD/MORTIMER TOYNBE,20
BLOB/FRED J. DUKES,THOR/DR. DONALD BLAK,5
BLOB/FRED J. DUKES,"GYRICH, HENRY PETER",6
BLOB/FRED J. DUKES,HULK/DR. ROBERT BRUCE BANNER,5
BLOB/FRED J. DUKES,SPIDER-WOMAN II/JULI,5
BLOB/FRED J. DUKES,SKIDS/SALLY BLEVINS,11
BLOB/FRED J. DUKES,WOLFSBANE/RAHNE SINC,10
BLOB/FRED J. DUKES,"SUMMERS, NATHAN CHRI",12
BLOB/FRED J. DUKES,"MACTAGGERT, MOIRA KI",8
BLOB/FRED J. DUKES,HAWK,6
BLOB/FRED J. DUKES,"COOPER, DR. VALERIE",12
BLOB/FRED J. DUKES,GAMBIT/REMY LEBEAU,5
SAURON/DR. KARL LYKO,BLOB/FRED J. DUKES,12
BEAST/HENRY &HANK& P,BLOB/FRED J. DUKES,29
USAGENT/CAPTAIN JOHN,BLOB/FRED J. DUKES,5
SPIRAL,BLOB/FRED J. DUKES,18
PSYLOCKE/ELISABETH B,BLOB/FRED J. DUKES,9
"SUMMERS, MADELYNE MA",BLOB/FRED J. DUKES,7
PYRO/ALLERDYCE JOHNN,BLOB/FRED J. DUKES,52
LONGSHOT,BLOB/FRED J. DUKES,5
DAZZLER II/ALLISON B,BLOB/FRED J. DUKES,6
COLOSSUS II/PETER RA,BLOB/FRED J. DUKES,18
POLARIS/LORNA DANE,BLOB/FRED J. DUKES,14
VISION,BLOB/FRED J. DUKES,5
FALCON/SAM WILSON,BLOB/FRED J. DUKES,6
LEECH,BLOB/FRED J. DUKES,6
MAGNETO/MAGNUS/ERIC,BLOB/FRED J. DUKES,13
SUNSPOT/ROBERTO DACO,BLOB/FRED J. DUKES,8
SIRYN/THERESA ROURKE,BLOB/FRED J. DUKES,5
SHATTERSTAR II/GAVEE,BLOB/FRED J. DUKES,5
BOOMER/TABITHA SMITH,BLOB/FRED J. DUKES,16
"MADDICKS, ARTHUR ART",BLOB/FRED J. DUKES,7
RICTOR/JULIO ESTEBAN,BLOB/FRED J. DUKES,10
WARLOCK III,BLOB/FRED J. DUKES,7
MIRAGE II/DANIELLE M,BLOB/FRED J. DUKES,5
FIREFIST/RUSTY COLLI,BLOB/FRED J. DUKES,11
AVALANCHE/DOMINIC PE,BLOB/FRED J. DUKES,44
SCARLET WITCH/WANDA,BLOB/FRED J. DUKES,8
PROFESSOR X/CHARLES,BLOB/FRED J. DUKES,27
STORM/ORORO MUNROE S,BLOB/FRED J. DUKES,16
MARROW/SARAH,BLOB/FRED J. DUKES,5
SHADOWCAT/KATHERINE,BLOB/FRED J. DUKES,16
MARVEL GIRL/JEAN GREY,BLOB/FRED J. DUKES,27
CYCLOPS/SCOTT SUMMER,BLOB/FRED J. DUKES,25
ICEMAN/ROBERT BOBBY,BLOB/FRED J. DUKES,24
ROGUE /,BLOB/FRED J. DUKES,18
PYRO/ALLERDYCE JOHNN,"SUMMERS, NATHAN CHRI",8
PYRO/ALLERDYCE JOHNN,CAPTAIN AMERICA,6
PYRO/ALLERDYCE JOHNN,USAGENT/CAPTAIN JOHN,5
PYRO/ALLERDYCE JOHNN,"SUMMERS, MADELYNE MA",7
PYRO/ALLERDYCE JOHNN,LEECH,5
PYRO/ALLERDYCE JOHNN,FORGE,6
PYRO/ALLERDYCE JOHNN,BOOMER/TABITHA SMITH,11
PYRO/ALLERDYCE JOHNN,ICEMAN/ROBERT BOBBY,9
PYRO/ALLERDYCE JOHNN,SKIDS/SALLY BLEVINS,10
PYRO/ALLERDYCE JOHNN,WARLOCK III,7
PYRO/ALLERDYCE JOHNN,RICTOR/JULIO ESTEBAN,9
PYRO/ALLERDYCE JOHNN,MIRAGE II/DANIELLE M,5
PYRO/ALLERDYCE JOHNN,WOLFSBANE/RAHNE SINC,8
PYRO/ALLERDYCE JOHNN,SUNSPOT/ROBERTO DACO,7
"MACTAGGERT, MOIRA KI",PYRO/ALLERDYCE JOHNN,7
TOAD/MORTIMER TOYNBE,PYRO/ALLERDYCE JOHNN,7
FERAL/MARIA CALLASAN,PYRO/ALLERDYCE JOHNN,5
QUICKSILVER/PIETRO M,PYRO/ALLERDYCE JOHNN,8
"COOPER, DR. VALERIE",PYRO/ALLERDYCE JOHNN,10
PSYLOCKE/ELISABETH B,PYRO/ALLERDYCE JOHNN,7
WOLVERINE/LOGAN,PYRO/ALLERDYCE JOHNN,13
LONGSHOT,PYRO/ALLERDYCE JOHNN,5
DAZZLER II/ALLISON B,PYRO/ALLERDYCE JOHNN,5
SAURON/DR. KARL LYKO,PYRO/ALLERDYCE JOHNN,7
SCARLET WITCH/WANDA,PYRO/ALLERDYCE JOHNN,6
COLOSSUS II/PETER RA,PYRO/ALLERDYCE JOHNN,13
HAVOK/ALEX SUMMERS,PYRO/ALLERDYCE JOHNN,7
DESTINY II/IRENE ADL,PYRO/ALLERDYCE JOHNN,28
"MADDICKS, ARTHUR ART",PYRO/ALLERDYCE JOHNN,6
SPIDER-WOMAN II/JULI,PYRO/ALLERDYCE JOHNN,5
CYCLOPS/SCOTT SUMMER,PYRO/ALLERDYCE JOHNN,12
BEAST/HENRY &HANK& P,PYRO/ALLERDYCE JOHNN,11
ANGEL/WARREN KENNETH,PYRO/ALLERDYCE JOHNN,10
MARVEL GIRL/JEAN GREY,PYRO/ALLERDYCE JOHNN,10
FIREFIST/RUSTY COLLI,PYRO/ALLERDYCE JOHNN,10
CANNONBALL II/SAM GU,PYRO/ALLERDYCE JOHNN,11
PROFESSOR X/CHARLES,PYRO/ALLERDYCE JOHNN,7
STORM/ORORO MUNROE S,PYRO/ALLERDYCE JOHNN,14
NIGHTCRAWLER/KURT WA,PYRO/ALLERDYCE JOHNN,10
SHADOWCAT/KATHERINE,PYRO/ALLERDYCE JOHNN,11
SPIRAL,PYRO/ALLERDYCE JOHNN,15
AVALANCHE/DOMINIC PE,PYRO/ALLERDYCE JOHNN,44
ROGUE /,PYRO/ALLERDYCE JOHNN,16
AVALANCHE/DOMINIC PE,"MACTAGGERT, MOIRA KI",5
AVALANCHE/DOMINIC PE,WOLVERINE/LOGAN,11
AVALANCHE/DOMINIC PE,FORGE,8
AVALANCHE/DOMINIC PE,"SUMMERS, MADELYNE MA",7
AVALANCHE/DOMINIC PE,DAZZLER II/ALLISON B,5
AVALANCHE/DOMINIC PE,DESTINY II/IRENE ADL,29
AVALANCHE/DOMINIC PE,BEAST/HENRY &HANK& P,9
AVALANCHE/DOMINIC PE,ICEMAN/ROBERT BOBBY,7
AVALANCHE/DOMINIC PE,BOOMER/TABITHA SMITH,6
AVALANCHE/DOMINIC PE,MARVEL GIRL/JEAN GREY,7
AVALANCHE/DOMINIC PE,LEECH,5
AVALANCHE/DOMINIC PE,ANGEL/WARREN KENNETH,8
AVALANCHE/DOMINIC PE,SKIDS/SALLY BLEVINS,9
AVALANCHE/DOMINIC PE,RICTOR/JULIO ESTEBAN,6
AVALANCHE/DOMINIC PE,WOLFSBANE/RAHNE SINC,6
AVALANCHE/DOMINIC PE,CYCLOPS/SCOTT SUMMER,9
AVALANCHE/DOMINIC PE,PROFESSOR X/CHARLES,6
AVALANCHE/DOMINIC PE,SPIRAL,18
AVALANCHE/DOMINIC PE,"COOPER, DR. VALERIE",12
CAPTAIN AMERICA,AVALANCHE/DOMINIC PE,6
ROGUE /,AVALANCHE/DOMINIC PE,16
QUICKSILVER/PIETRO M,AVALANCHE/DOMINIC PE,5
PSYLOCKE/ELISABETH B,AVALANCHE/DOMINIC PE,7
COLOSSUS II/PETER RA,AVALANCHE/DOMINIC PE,13
HAVOK/ALEX SUMMERS,AVALANCHE/DOMINIC PE,8
LONGSHOT,AVALANCHE/DOMINIC PE,5
SCARLET WITCH/WANDA,AVALANCHE/DOMINIC PE,5
STORM/ORORO MUNROE S,AVALANCHE/DOMINIC PE,11
SHADOWCAT/KATHERINE,AVALANCHE/DOMINIC PE,10
FIREFIST/RUSTY COLLI,AVALANCHE/DOMINIC PE,9
SPIDER-WOMAN II/JULI,AVALANCHE/DOMINIC PE,5
CANNONBALL II/SAM GU,AVALANCHE/DOMINIC PE,5
"MADDICKS, ARTHUR ART",AVALANCHE/DOMINIC PE,6
NIGHTCRAWLER/KURT WA,AVALANCHE/DOMINIC PE,11
USAGENT/CAPTAIN JOHN,AVALANCHE/DOMINIC PE,5
ROGUE /,FORGE,34
ROGUE /,ANT-MAN/DR. HENRY J.,15
ROGUE /,"MACTAGGERT, MOIRA KI",40
ROGUE /,HUMAN TORCH/JOHNNY S,44
ROGUE /,SHADOWCAT/KATHERINE,101
ROGUE /,LONGSHOT,54
ROGUE /,CAPTAIN AMERICA,48
ROGUE /,ENCHANTRESS/AMORA/HE,10
ROGUE /,VOLCANA/MARSHA ROSEN,12
ROGUE /,CAPTAIN MARVEL II/MO,18
ROGUE /,HAWK,27
ROGUE /,SUNFIRE/SHIRO YOSHID,11
ROGUE /,CALLISTO,23
ROGUE /,"SUMMERS, MADELYNE MA",40
ROGUE /,MR. SINISTER/NATHAN,17
ROGUE /,POLARIS/LORNA DANE,51
ROGUE /,"SUMMERS, NATHAN CHRI",36
ROGUE /,WRECKER III/DIRK GAR,12
ROGUE /,ABSORBING MAN/CARL C,13
ROGUE /,KLAW/ULYSSES KLAW,7
ROGUE /,"GYRICH, HENRY PETER",8
ROGUE /,RAZA LONGKNIFE,8
ROGUE /,NIGHTCRAWLER/KURT WA,130
ROGUE /,SPIDER-WOMAN/JESSICA,5
ROGUE /,SABRETOOTH/VICTOR CR,19
ROGUE /,CYPHER/DOUG RAMSEY,16
ROGUE /,BANSHEE/SEAN CASSIDY,20
ROGUE /,"TILBY, TRISH/PATRICI",23
ROGUE /,DEATHBIRD [SHI'AR],14
ROGUE /,MR. FANTASTIC/REED R,32
ROGUE /,BLACK KNIGHT V/DANE,15
ROGUE /,MIRAGE II/DANIELLE M,23
ROGUE /,JUGGERNAUT/CAIN MARK,11
ROGUE /,MOLECULE MAN/OWEN RE,14
ROGUE /,USAGENT/CAPTAIN JOHN,8
ROGUE /,"HUDSON, HEATHER",19
ROGUE /,STRYFE,8
ROGUE /,DAZZLER II/ALLISON B,66
ROGUE /,HULK/DR. ROBERT BRUCE BANNER,35
ROGUE /,THING/BENJAMIN J. GR,44
ROGUE /,MOCKINGBIRD/DR. BARB,6
ROGUE /,IRON MAN DOPPELGANGE,7
ROGUE /,PUCK/EUGENE MILTON J,16
ROGUE /,SILHOUETTE,5
ROGUE /,PHARAOH RAMA-TUT,10
ROGUE /,WILD CHILD/KYLE GIBN,6
ROGUE /,FIRESTAR/ANGELICA JO,9
ROGUE /,JUBILEE/JUBILATION L,46
ROGUE /,STRONG GUY/GUIDO CAR,29
ROGUE /,"CORTEZ, FABIAN",8
ROGUE /,SUB-MARINER/NAMOR MA,6
ROGUE /,THOR/DR. DONALD BLAK,24
ROGUE /,TOAD/MORTIMER TOYNBE,7
ROGUE /,MAGNETO/MAGNUS/ERIC,70
ROGUE /,STORM/ORORO MUNROE S,224
ROGUE /,ETERNITY/ADAM QADMON,7
ROGUE /,THUNDERBIRD II/JAMES,12
ROGUE /,SPIRAL,9
ROGUE /,BLACK KING/SEBASTIAN,11
ROGUE /,MOON KNIGHT/MARC SPE,6
ROGUE /,MAGIK/ILLYANA RASPUT,30
ZABU,ROGUE /,5
SAURON/DR. KARL LYKO,ROGUE /,5
BEAST/HENRY &HANK& P,ROGUE /,104
DOMINO III/BEATRICE/,ROGUE /,5
SIRYN/THERESA ROURKE,ROGUE /,11
LOCKHEED,ROGUE /,28
UATU,ROGUE /,9
"FURY, COL. NICHOLAS",ROGUE /,15
RICTOR/JULIO ESTEBAN,ROGUE /,7
CALIBAN/,ROGUE /,12
DR. DOOM/VICTOR VON,ROGUE /,22
SPIDER-MAN/PETER PARKER,ROGUE /,26
GALACTUS/GALAN,ROGUE /,21
"RICHARDS, FRANKLIN B",ROGUE /,13
DR. OCTOPUS/OTTO OCT,ROGUE /,12
DAYTRIPPER/AMANDA SE,ROGUE /,9
SPIDER-WOMAN II/JULI,ROGUE /,13
LILANDRA NERAMANI [S,ROGUE /,17
SILVER SURFER/NORRIN,ROGUE /,11
BINARY/CAROL DANVERS,ROGUE /,13
PSYLOCKE/ELISABETH B,ROGUE /,146
LIZARD/DR. CURTIS CO,ROGUE /,12
THUNDERBALL/DR. ELIO,ROGUE /,11
ULTRON,ROGUE /,10
PILEDRIVER II/BRIAN,ROGUE /,11
BULLDOZER/HENRY CAMP,ROGUE /,10
ANGEL/WARREN KENNETH,ROGUE /,75
APOCALYPSE/EN SABAH,ROGUE /,13
GAMBIT/REMY LEBEAU,ROGUE /,120
DESTINY II/IRENE ADL,ROGUE /,18
"HUNTER, STEVIE",ROGUE /,8
CORSAIR,ROGUE /,10
CH'OD,ROGUE /,8
MAM'SELLE HEPZIBAH,ROGUE /,7
QUICKSILVER/PIETRO M,ROGUE /,20
FERAL/MARIA CALLASAN,ROGUE /,5
ZERO,ROGUE /,5
DARKSTAR/LAYNIA SERG,ROGUE /,5
X-MAN/NATHAN GREY,ROGUE /,8
THUNDERSTRIKE/ERIC K,ROGUE /,15
BISHOP /,ROGUE /,44
CANNONBALL II/SAM GU,ROGUE /,53
WARLOCK III,ROGUE /,15
SUNSPOT/ROBERTO DACO,ROGUE /,24
BOOMER/TABITHA SMITH,ROGUE /,12
TIGRA/GREER NELSON,ROGUE /,6
KARMA/XI'AN COY MANH,ROGUE /,7
TITANIA II/MARY SKEE,ROGUE /,9
SHATTERSTAR II/GAVEE,ROGUE /,7
CAPTAIN BRITAIN/BRIA,ROGUE /,5
COLOSSUS II/PETER RA,ROGUE /,205
DAREDEVIL/MATT MURDO,ROGUE /,9
WASP/JANET VAN DYNE,ROGUE /,27
THANOS,ROGUE /,12
AURORA/JEANNE-MARIE,ROGUE /,9
SPEEDBALL/ROBBIE BAL,ROGUE /,10
MR. FANTASTIC DOPPEL,ROGUE /,7
BEYONDER,ROGUE /,11
MULTIPLE MAN/JAMES A,ROGUE /,19
LEGION II/DAVID HALL,ROGUE /,11
DRAX/ARTHUR DOUGLAS,ROGUE /,12
NOVA II/FRANKIE RAYE,ROGUE /,9
NAMORITA/NITA PRENTI,ROGUE /,10
DARKHAWK/CHRIS POWEL,ROGUE /,9
COLOSSUS II DOPPELGA,ROGUE /,6
DR. STRANGE/STEPHEN,ROGUE /,12
SCARLET WITCH/WANDA,ROGUE /,25
BLACK WIDOW/NATASHA,ROGUE /,14
CRYSTAL [INHUMAN],ROGUE /,9
SCANNER II,ROGUE /,6
MARROW/SARAH,ROGUE /,48
KA-ZAR/KEVIN PLUNDER,ROGUE /,5
WHITE QUEEN/EMMA FRO,ROGUE /,7
"COOPER, DR. VALERIE",ROGUE /,23
SHE-HULK/JENNIFER WA,ROGUE /,33
INVISIBLE WOMAN/SUE,ROGUE /,32
SASQUATCH/WALTER LAN,ROGUE /,20
LIVING LIGHTNING/MIG,ROGUE /,12
NORTHSTAR/JEAN-PAUL,ROGUE /,11
CYCLOPS/SCOTT SUMMER,ROGUE /,121
PHOENIX III/RACHEL S,ROGUE /,32
MAGMA/AMARA AQUILLA/,ROGUE /,12
WONDER MAN/SIMON WIL,ROGUE /,27
GAMORA,ROGUE /,11
MOONDRAGON/HEATHER D,ROGUE /,15
VISION,ROGUE /,28
QUASAR III/WENDELL V,ROGUE /,13
DR. DRUID/ANTHONY LU,ROGUE /,11
"HARKNESS, AGATHA",ROGUE /,10
WARLOCK II/ADAM WARL,ROGUE /,11
ICEMAN/ROBERT BOBBY,ROGUE /,72
THANOS DOPPELGANGER,ROGUE /,10
MAGUS,ROGUE /,13
PIP/PRINCE GOFERN,ROGUE /,9
SHAMAN/MICHAEL TWOYO,ROGUE /,12
HERCULES [GREEK GOD],ROGUE /,23
NOVA/RICHARD RIDER,ROGUE /,19
PROFESSOR X/CHARLES,ROGUE /,131
WOLFSBANE/RAHNE SINC,ROGUE /,33
HAVOK/ALEX SUMMERS,ROGUE /,78
MARVEL GIRL/JEAN GREY,ROGUE /,91
WOLVERINE/LOGAN,ROGUE /,232
DESTINY II/IRENE ADL,"MACTAGGERT, MOIRA KI",6
DESTINY II/IRENE ADL,"GYRICH, HENRY PETER",5
DESTINY II/IRENE ADL,"COOPER, DR. VALERIE",11
DESTINY II/IRENE ADL,PSYLOCKE/ELISABETH B,6
DESTINY II/IRENE ADL,DAZZLER II/ALLISON B,8
DESTINY II/IRENE ADL,"SUMMERS, MADELYNE MA",8
DESTINY II/IRENE ADL,LONGSHOT,5
DESTINY II/IRENE ADL,FORGE,8
DESTINY II/IRENE ADL,BOOMER/TABITHA SMITH,5
PROFESSOR X/CHARLES,DESTINY II/IRENE ADL,8
COLOSSUS II/PETER RA,DESTINY II/IRENE ADL,11
HAVOK/ALEX SUMMERS,DESTINY II/IRENE ADL,6
MAGNETO/MAGNUS/ERIC,DESTINY II/IRENE ADL,5
CYCLOPS/SCOTT SUMMER,DESTINY II/IRENE ADL,12
SPIRAL,DESTINY II/IRENE ADL,12
ICEMAN/ROBERT BOBBY,DESTINY II/IRENE ADL,9
BEAST/HENRY &HANK& P,DESTINY II/IRENE ADL,9
ANGEL/WARREN KENNETH,DESTINY II/IRENE ADL,13
LEECH,DESTINY II/IRENE ADL,5
SKIDS/SALLY BLEVINS,DESTINY II/IRENE ADL,7
MARVEL GIRL/JEAN GREY,DESTINY II/IRENE ADL,9
FIREFIST/RUSTY COLLI,DESTINY II/IRENE ADL,7
"MADDICKS, ARTHUR ART",DESTINY II/IRENE ADL,6
STORM/ORORO MUNROE S,DESTINY II/IRENE ADL,13
WOLVERINE/LOGAN,DESTINY II/IRENE ADL,10
NIGHTCRAWLER/KURT WA,DESTINY II/IRENE ADL,9
SHADOWCAT/KATHERINE,DESTINY II/IRENE ADL,10
SUB-MARINER/NAMOR MA,DRAX/ARTHUR DOUGLAS,6
SUB-MARINER/NAMOR MA,HELLCAT/PATSY WALKER,41
SUB-MARINER/NAMOR MA,QUASAR III/WENDELL V,24
SUB-MARINER/NAMOR MA,FORGOTTEN ONE/GILGAM,6
SUB-MARINER/NAMOR MA,HAWK,49
SUB-MARINER/NAMOR MA,HULK/DR. ROBERT BRUCE BANNER,105
SUB-MARINER/NAMOR MA,SILVER SURFER/NORRIN,51
SUB-MARINER/NAMOR MA,"HARKNESS, AGATHA",5
SUB-MARINER/NAMOR MA,STARFOX/EROS,14
SUB-MARINER/NAMOR MA,SHE-HULK/JENNIFER WA,59
SUB-MARINER/NAMOR MA,"ROSS, GEN. THADDEUS",9
SUB-MARINER/NAMOR MA,NORTHSTAR/JEAN-PAUL,13
SUB-MARINER/NAMOR MA,AURORA/JEANNE-MARIE,15
SUB-MARINER/NAMOR MA,SHAMAN/MICHAEL TWOYO,13
SUB-MARINER/NAMOR MA,SNOWBIRD/NARYA/ANNE,16
SUB-MARINER/NAMOR MA,CAPTAIN BRITAIN/BRIA,5
SUB-MARINER/NAMOR MA,GARGOYLE II/ISAAC CH,24
SUB-MARINER/NAMOR MA,SASQUATCH/WALTER LAN,9
SUB-MARINER/NAMOR MA,SUNFIRE/SHIRO YOSHID,8
SUB-MARINER/NAMOR MA,DARKSTAR/LAYNIA SERG,6
SUB-MARINER/NAMOR MA,PROFESSOR X/CHARLES,11
SUB-MARINER/NAMOR MA,"KNIGHT, MISTY",22
SUB-MARINER/NAMOR MA,LOKI [ASGARDIAN],10
SUB-MARINER/NAMOR MA,DAREDEVIL/MATT MURDO,16
SUB-MARINER/NAMOR MA,ENCHANTRESS/AMORA/HE,5
SUB-MARINER/NAMOR MA,IRON FIST/DANIEL RAN,14
SUB-MARINER/NAMOR MA,ANT-MAN II/SCOTT HAR,24
SUB-MARINER/NAMOR MA,LOCKJAW [INHUMAN],8
SUB-MARINER/NAMOR MA,"WATSON-PARKER, MARY",5
SUB-MARINER/NAMOR MA,"NELSON, FRANKLIN FOG",5
SUB-MARINER/NAMOR MA,"DUGAN, TIMOTHY ALOYI",6
SUB-MARINER/NAMOR MA,"BANNER, BETTY ROSS T",11
SUB-MARINER/NAMOR MA,"CAGE, LUKE/CARL LUCA",10
SUB-MARINER/NAMOR MA,"WING, COLLEEN",19
SUB-MARINER/NAMOR MA,PHARAOH RAMA-TUT,7
SUB-MARINER/NAMOR MA,DR. DOOM/VICTOR VON,59
SUB-MARINER/NAMOR MA,MEPHISTO,8
SUB-MARINER/NAMOR MA,"CARTER, PEGGY",5
SUB-MARINER/NAMOR MA,"O'BRIEN, MICHAEL",5
SUB-MARINER/NAMOR MA,RED SKULL/JOHANN SCH,11
SUB-MARINER/NAMOR MA,ICEMAN/ROBERT BOBBY,17
SUB-MARINER/NAMOR MA,PUPPET MASTER/PHILLI,7
SUB-MARINER/NAMOR MA,"MASTERS, ALICIA REIS",13
SUB-MARINER/NAMOR MA,"FURY, COL. NICHOLAS",14
SUB-MARINER/NAMOR MA,MAGNETO/MAGNUS/ERIC,14
SUB-MARINER/NAMOR MA,MAXIMUS [INHUMAN],8
SUB-MARINER/NAMOR MA,"NORRISS, SISTER BARB",58
SUB-MARINER/NAMOR MA,HELLSTORM/DAIMON HEL,20
SUB-MARINER/NAMOR MA,NAMORITA/NITA PRENTI,64
SUB-MARINER/NAMOR MA,WOLVERINE/LOGAN,24
SUB-MARINER/NAMOR MA,SHADOWCAT/KATHERINE,7
SUB-MARINER/NAMOR MA,PUCK/EUGENE MILTON J,11
SUB-MARINER/NAMOR MA,"HUDSON, HEATHER",10
SUB-MARINER/NAMOR MA,BINARY/CAROL DANVERS,7
SUB-MARINER/NAMOR MA,JUSTICE II/VANCE AST,7
SUB-MARINER/NAMOR MA,"JONES, RICHARD MILHO",20
SUB-MARINER/NAMOR MA,CYCLOPS/SCOTT SUMMER,15
CLOAK/TYRONE JOHNSON,SUB-MARINER/NAMOR MA,5
PUNISHER II/FRANK CA,SUB-MARINER/NAMOR MA,6
MANTIS/? BRANDT,SUB-MARINER/NAMOR MA,6
SWORDSMAN/JACQUES DU,SUB-MARINER/NAMOR MA,6
VISION,SUB-MARINER/NAMOR MA,57
NIGHTCRAWLER/KURT WA,SUB-MARINER/NAMOR MA,7
SCARLET WITCH/WANDA,SUB-MARINER/NAMOR MA,59
NOVA/RICHARD RIDER,SUB-MARINER/NAMOR MA,11
BLACK BOLT/BLACKANTO,SUB-MARINER/NAMOR MA,22
ZEUS,SUB-MARINER/NAMOR MA,8
WONG,SUB-MARINER/NAMOR MA,18
GHAUR [DEVIANT],SUB-MARINER/NAMOR MA,8
MARVEL GIRL/JEAN GREY,SUB-MARINER/NAMOR MA,10
BEAST/HENRY &HANK& P,SUB-MARINER/NAMOR MA,40
THING/BENJAMIN J. GR,SUB-MARINER/NAMOR MA,102
NIGHTHAWK II/KYLE RI,SUB-MARINER/NAMOR MA,36
MOCKINGBIRD/DR. BARB,SUB-MARINER/NAMOR MA,17
HOGUN [ASGARDIAN],SUB-MARINER/NAMOR MA,5
KARNAK [INHUMAN],SUB-MARINER/NAMOR MA,19
BOX IV/MADISON JEFFR,SUB-MARINER/NAMOR MA,5
KA-ZAR/KEVIN PLUNDER,SUB-MARINER/NAMOR MA,6
CAPTAIN AMERICA,SUB-MARINER/NAMOR MA,158
GUARDIAN/JAMES MACDO,SUB-MARINER/NAMOR MA,6
WONDER MAN/SIMON WIL,SUB-MARINER/NAMOR MA,38
DOC SAMSON/DR. LEONA,SUB-MARINER/NAMOR MA,12
TRITON,SUB-MARINER/NAMOR MA,29
VANGUARD/NICOLAI KRY,SUB-MARINER/NAMOR MA,6
WARLOCK II/ADAM WARL,SUB-MARINER/NAMOR MA,6
FIRELORD/PYREUS KRIL,SUB-MARINER/NAMOR MA,5
THUNDERSTRIKE/ERIC K,SUB-MARINER/NAMOR MA,8
SPIDER-MAN/PETER PARKER,SUB-MARINER/NAMOR MA,46
USAGENT/CAPTAIN JOHN,SUB-MARINER/NAMOR MA,10
SPEEDBALL/ROBBIE BAL,SUB-MARINER/NAMOR MA,5
DR. STRANGE/STEPHEN,SUB-MARINER/NAMOR MA,92
LYJA LAZERFIST [SKRU,SUB-MARINER/NAMOR MA,22
HUMAN TORCH/JOHNNY S,SUB-MARINER/NAMOR MA,92
THOR/DR. DONALD BLAK,SUB-MARINER/NAMOR MA,62
TIGRA/GREER NELSON,SUB-MARINER/NAMOR MA,27
"JAMESON, J. JONAH",SUB-MARINER/NAMOR MA,9
ODIN [ASGARDIAN],SUB-MARINER/NAMOR MA,7
FANDRAL [ASGARDIAN],SUB-MARINER/NAMOR MA,5
THENA,SUB-MARINER/NAMOR MA,5
INVISIBLE WOMAN/SUE,SUB-MARINER/NAMOR MA,102
ANT-MAN/DR. HENRY J.,SUB-MARINER/NAMOR MA,53
WIZARD/BENTLEY WITTM,SUB-MARINER/NAMOR MA,5
"STANKOWICZ, FABIAN",SUB-MARINER/NAMOR MA,6
GORGON [INHUMAN],SUB-MARINER/NAMOR MA,21
COLOSSUS II/PETER RA,SUB-MARINER/NAMOR MA,13
DR. DRUID/ANTHONY LU,SUB-MARINER/NAMOR MA,16
UATU,SUB-MARINER/NAMOR MA,7
DEATH,SUB-MARINER/NAMOR MA,5
ANGEL/WARREN KENNETH,SUB-MARINER/NAMOR MA,13
"RICHARDS, FRANKLIN B",SUB-MARINER/NAMOR MA,13
MEDUSA/MEDUSALITH AM,SUB-MARINER/NAMOR MA,24
CLEA,SUB-MARINER/NAMOR MA,22
HYPERION,SUB-MARINER/NAMOR MA,7
ATTUMA,SUB-MARINER/NAMOR MA,34
STORM/ORORO MUNROE S,SUB-MARINER/NAMOR MA,11
FALCON/SAM WILSON,SUB-MARINER/NAMOR MA,14
"LE FEY, MORGAN",SUB-MARINER/NAMOR MA,9
FIRESTAR/ANGELICA JO,SUB-MARINER/NAMOR MA,8
SERSI/SYLVIA,SUB-MARINER/NAMOR MA,17
SANDMAN/WILLIAM BAKE,SUB-MARINER/NAMOR MA,11
QUICKSILVER/PIETRO M,SUB-MARINER/NAMOR MA,20
STINGRAY/DR. WALTER,SUB-MARINER/NAMOR MA,29
BLACK WIDOW/NATASHA,SUB-MARINER/NAMOR MA,20
FIREBIRD/BONITA JUAR,SUB-MARINER/NAMOR MA,6
CAPTAIN MARVEL II/MO,SUB-MARINER/NAMOR MA,44
WASP/JANET VAN DYNE,SUB-MARINER/NAMOR MA,70
CRYSTAL [INHUMAN],SUB-MARINER/NAMOR MA,23
RAGE/ELVIN DARYL HAL,SUB-MARINER/NAMOR MA,9
"JARVIS, EDWIN",SUB-MARINER/NAMOR MA,31
SPIDER-WOMAN II/JULI,SUB-MARINER/NAMOR MA,6
MACHINE MAN/X-51,SUB-MARINER/NAMOR MA,12
HERCULES [GREEK GOD],SUB-MARINER/NAMOR MA,43
DARKHAWK/CHRIS POWEL,SUB-MARINER/NAMOR MA,5
BLACK KNIGHT V/DANE,SUB-MARINER/NAMOR MA,50
THANOS,SUB-MARINER/NAMOR MA,7
