Source,Target,Type,Id,Label,timeset,Weight
HULK/DR. ROBERT BRUC,IRON MAN IV/JAMES R.,Undirected,912424,,,16
ENCHANTRESS/AMORA/HE,IRON MAN IV/JAMES R.,Undirected,912109,,,10
LIZARD/DR. CURTIS CO,IRON MAN IV/JAMES R.,Undirected,911751,,,13
THING/BENJAMIN J. GR,IRON MAN IV/JAMES R.,Undirected,911636,,,14
ANT-MAN/DR. HENRY J.,IRON MAN IV/JAMES R.,Undirected,897438,,,11
TIGRA/GREER NELSON,IRON MAN IV/JAMES R.,Undirected,853406,,,16
MOCKINGBIRD/DR. BARB,IRON MAN IV/JAMES R.,Undirected,847065,,,19
MANDARIN,IRON MAN IV/JAMES R.,Undirected,823409,,,31
STORM/ORORO MUNROE S,IRON MAN IV/JAMES R.,Undirected,815341,,,13
ABSORBING MAN/CARL C,IRON MAN IV/JAMES R.,Undirected,815132,,,12
VOLCANA/MARSHA ROSEN,IRON MAN IV/JAMES R.,Undirected,814936,,,9
LOCKHEED,IRON MAN IV/JAMES R.,Undirected,814789,,,6
KLAW/ULYSSES KLAW,IRON MAN IV/JAMES R.,Undirected,814784,,,7
CYCLOPS/SCOTT SUMMER,IRON MAN IV/JAMES R.,Undirected,814778,,,12
WRECKER III/DIRK GAR,IRON MAN IV/JAMES R.,Undirected,814663,,,12
ULTRON,IRON MAN IV/JAMES R.,Undirected,814646,,,10
TITANIA II/MARY SKEE,IRON MAN IV/JAMES R.,Undirected,814628,,,9
PILEDRIVER II/BRIAN,IRON MAN IV/JAMES R.,Undirected,814523,,,11
NIGHTCRAWLER/KURT WA,IRON MAN IV/JAMES R.,Undirected,814499,,,17
BULLDOZER/HENRY CAMP,IRON MAN IV/JAMES R.,Undirected,814364,,,10
BEAST/HENRY &HANK& P,IRON MAN IV/JAMES R.,Undirected,809156,,,6
ANGEL/WARREN KENNETH,IRON MAN IV/JAMES R.,Undirected,808969,,,5
THOR/DR. DONALD BLAK,IRON MAN IV/JAMES R.,Undirected,772108,,,23
THUNDERBALL/DR. ELIO,IRON MAN IV/JAMES R.,Undirected,765186,,,12
MR. FANTASTIC/REED R,IRON MAN IV/JAMES R.,Undirected,641348,,,19
HUMAN TORCH/JOHNNY S,IRON MAN IV/JAMES R.,Undirected,641339,,,15
BLACK WIDOW/NATASHA,IRON MAN IV/JAMES R.,Undirected,641049,,,17
COLOSSUS II/PETER RA,IRON MAN IV/JAMES R.,Undirected,616229,,,16
QUICKSILVER/PIETRO M,IRON MAN IV/JAMES R.,Undirected,613176,,,6
VISION,IRON MAN IV/JAMES R.,Undirected,595275,,,16
"JARVIS, EDWIN",IRON MAN IV/JAMES R.,Undirected,595220,,,11
STARFOX/EROS,IRON MAN IV/JAMES R.,Undirected,595150,,,6
SHE-HULK/JENNIFER WA,IRON MAN IV/JAMES R.,Undirected,595146,,,21
WONDER MAN/SIMON WIL,IRON MAN IV/JAMES R.,Undirected,593298,,,21
SCARLET WITCH/WANDA,IRON MAN IV/JAMES R.,Undirected,593283,,,28
"FURY, COL. NICHOLAS",IRON MAN IV/JAMES R.,Undirected,580391,,,15
HAWK,IRON MAN IV/JAMES R.,Undirected,575738,,,58
MYSTIQUE/RAVEN DARKH,MARVEL GIRL/JEAN GRE,Undirected,1087862,,,28
MYSTIQUE/RAVEN DARKH,FIRESTAR/ANGELICA JO,Undirected,1074967,,,6
MYSTIQUE/RAVEN DARKH,DAZZLER II/ALLISON B,Undirected,1040156,,,8
MYSTIQUE/RAVEN DARKH,BEAST/HENRY &HANK& P,Undirected,995028,,,25
MYSTIQUE/RAVEN DARKH,BOOMER/TABITHA SMITH,Undirected,980133,,,12
MYSTIQUE/RAVEN DARKH,WONDER MAN/SIMON WIL,Undirected,945581,,,5
MYSTIQUE/RAVEN DARKH,BINARY/CAROL DANVERS,Undirected,935398,,,6
MYSTIQUE/RAVEN DARKH,SCARLET WITCH/WANDA,Undirected,935387,,,5
MYSTIQUE/RAVEN DARKH,"SUMMERS, NATHAN CHRI",Undirected,874397,,,11
MYSTIQUE/RAVEN DARKH,ROGUE /,Undirected,831263,,,42
MYSTIQUE/RAVEN DARKH,"COOPER, DR. VALERIE",Undirected,790885,,,30
MYSTIQUE/RAVEN DARKH,"SUMMERS, MADELYNE MA",Undirected,779372,,,8
MYSTIQUE/RAVEN DARKH,"MACTAGGERT, MOIRA KI",Undirected,753391,,,17
MYSTIQUE/RAVEN DARKH,CANNONBALL II/SAM GU,Undirected,753384,,,11
MYSTIQUE/RAVEN DARKH,AVALANCHE/DOMINIC PE,Undirected,738555,,,40
MYSTIQUE/RAVEN DARKH,"TILBY, TRISH/PATRICI",Undirected,738549,,,5
MYSTIQUE/RAVEN DARKH,SKIDS/SALLY BLEVINS,Undirected,738548,,,11
MYSTIQUE/RAVEN DARKH,WOLFSBANE/RAHNE SINC,Undirected,723645,,,13
MYSTIQUE/RAVEN DARKH,LEECH,Undirected,713121,,,6
MYSTIQUE/RAVEN DARKH,ANGEL/WARREN KENNETH,Undirected,713120,,,25
MYSTIQUE/RAVEN DARKH,MIRAGE II/DANIELLE M,Undirected,703673,,,6
MYSTIQUE/RAVEN DARKH,PHOENIX III/RACHEL S,Undirected,660475,,,5
MYSTIQUE/RAVEN DARKH,MAGNETO/MAGNUS/ERIC,Undirected,660471,,,10
MYSTIQUE/RAVEN DARKH,BLOB/FRED J. DUKES,Undirected,656171,,,43
MYSTIQUE/RAVEN DARKH,PROFESSOR X/CHARLES,Undirected,653863,,,21
MYSTIQUE/RAVEN DARKH,STORM/ORORO MUNROE S,Undirected,653855,,,29
MYSTIQUE/RAVEN DARKH,GAMBIT/REMY LEBEAU,Undirected,653854,,,15
MYSTIQUE/RAVEN DARKH,JUBILEE/JUBILATION L,Undirected,653848,,,9
MYSTIQUE/RAVEN DARKH,STRONG GUY/GUIDO CAR,Undirected,642773,,,6
MYSTIQUE/RAVEN DARKH,SPIRAL,Undirected,628278,,,21
MYSTIQUE/RAVEN DARKH,PYRO/ALLERDYCE JOHNN,Undirected,628272,,,37
MYSTIQUE/RAVEN DARKH,DESTINY II/IRENE ADL,Undirected,574608,,,41
"GYRICH, HENRY PETER",MYSTIQUE/RAVEN DARKH,Undirected,1079765,,,7
BANSHEE/SEAN CASSIDY,MYSTIQUE/RAVEN DARKH,Undirected,955553,,,5
LEGION II/DAVID HALL,MYSTIQUE/RAVEN DARKH,Undirected,955423,,,9
HAVOK/ALEX SUMMERS,MYSTIQUE/RAVEN DARKH,Undirected,875337,,,22
PSYLOCKE/ELISABETH B,MYSTIQUE/RAVEN DARKH,Undirected,875262,,,17
LONGSHOT,MYSTIQUE/RAVEN DARKH,Undirected,875246,,,5
SHADOWCAT/KATHERINE,MYSTIQUE/RAVEN DARKH,Undirected,836644,,,18
WOLVERINE/LOGAN,MYSTIQUE/RAVEN DARKH,Undirected,831493,,,31
FORGE,MYSTIQUE/RAVEN DARKH,Undirected,790879,,,33
NIGHTCRAWLER/KURT WA,MYSTIQUE/RAVEN DARKH,Undirected,780478,,,26
COLOSSUS II/PETER RA,MYSTIQUE/RAVEN DARKH,Undirected,780121,,,28
CYCLOPS/SCOTT SUMMER,MYSTIQUE/RAVEN DARKH,Undirected,779321,,,23
SABRETOOTH/VICTOR CR,MYSTIQUE/RAVEN DARKH,Undirected,762347,,,10
TOAD/MORTIMER TOYNBE,MYSTIQUE/RAVEN DARKH,Undirected,759393,,,11
JUGGERNAUT/CAIN MARK,MYSTIQUE/RAVEN DARKH,Undirected,759387,,,7
"MADDICKS, ARTHUR ART",MYSTIQUE/RAVEN DARKH,Undirected,712985,,,7
ICEMAN/ROBERT BOBBY,MYSTIQUE/RAVEN DARKH,Undirected,705321,,,25
WARLOCK III,MYSTIQUE/RAVEN DARKH,Undirected,705204,,,6
RICTOR/JULIO ESTEBAN,MYSTIQUE/RAVEN DARKH,Undirected,705039,,,10
SUNSPOT/ROBERTO DACO,MYSTIQUE/RAVEN DARKH,Undirected,704922,,,7
FIREFIST/RUSTY COLLI,MYSTIQUE/RAVEN DARKH,Undirected,703636,,,12
BISHOP /,MYSTIQUE/RAVEN DARKH,Undirected,690097,,,8
DAYTRIPPER/AMANDA SE,MYSTIQUE/RAVEN DARKH,Undirected,657384,,,6
POLARIS/LORNA DANE,MYSTIQUE/RAVEN DARKH,Undirected,641446,,,30
WILD CHILD/KYLE GIBN,MYSTIQUE/RAVEN DARKH,Undirected,641216,,,13
BLOB/FRED J. DUKES,"NORRISS, SISTER BARB",Undirected,1140681,,,5
BLOB/FRED J. DUKES,WOLVERINE/LOGAN,Undirected,1056500,,,19
BLOB/FRED J. DUKES,ANGEL/WARREN KENNETH,Undirected,1056489,,,24
BLOB/FRED J. DUKES,CANNONBALL II/SAM GU,Undirected,1052291,,,13
BLOB/FRED J. DUKES,THUNDERBIRD II/JAMES,Undirected,1051809,,,6
BLOB/FRED J. DUKES,SPIDER-MAN/PETER PAR,Undirected,1012217,,,6
BLOB/FRED J. DUKES,DESTINY II/IRENE ADL,Undirected,1002746,,,28
BLOB/FRED J. DUKES,CAPTAIN AMERICA,Undirected,997874,,,9
BLOB/FRED J. DUKES,FORGE,Undirected,875292,,,7
BLOB/FRED J. DUKES,HAVOK/ALEX SUMMERS,Undirected,875022,,,17
BLOB/FRED J. DUKES,HERCULES [GREEK GOD],Undirected,838386,,,6
BLOB/FRED J. DUKES,NIGHTHAWK II/KYLE RI,Undirected,838381,,,5
BLOB/FRED J. DUKES,NIGHTCRAWLER/KURT WA,Undirected,836691,,,17
BLOB/FRED J. DUKES,QUICKSILVER/PIETRO M,Undirected,827513,,,7
BLOB/FRED J. DUKES,TOAD/MORTIMER TOYNBE,Undirected,811478,,,20
BLOB/FRED J. DUKES,THOR/DR. DONALD BLAK,Undirected,803842,,,5
BLOB/FRED J. DUKES,"GYRICH, HENRY PETER",Undirected,800070,,,6
BLOB/FRED J. DUKES,HULK/DR. ROBERT BRUC,Undirected,752434,,,5
BLOB/FRED J. DUKES,SPIDER-WOMAN II/JULI,Undirected,738578,,,5
BLOB/FRED J. DUKES,SKIDS/SALLY BLEVINS,Undirected,732853,,,11
BLOB/FRED J. DUKES,WOLFSBANE/RAHNE SINC,Undirected,704536,,,10
BLOB/FRED J. DUKES,"SUMMERS, NATHAN CHRI",Undirected,704527,,,12
BLOB/FRED J. DUKES,"MACTAGGERT, MOIRA KI",Undirected,660692,,,8
BLOB/FRED J. DUKES,HAWK,Undirected,641802,,,6
BLOB/FRED J. DUKES,"COOPER, DR. VALERIE",Undirected,628418,,,12
BLOB/FRED J. DUKES,GAMBIT/REMY LEBEAU,Undirected,619499,,,5
SAURON/DR. KARL LYKO,BLOB/FRED J. DUKES,Undirected,1052253,,,12
BEAST/HENRY &HANK& P,BLOB/FRED J. DUKES,Undirected,997037,,,29
USAGENT/CAPTAIN JOHN,BLOB/FRED J. DUKES,Undirected,892694,,,5
SPIRAL,BLOB/FRED J. DUKES,Undirected,875534,,,18
PSYLOCKE/ELISABETH B,BLOB/FRED J. DUKES,Undirected,875269,,,9
"SUMMERS, MADELYNE MA",BLOB/FRED J. DUKES,Undirected,874458,,,7
PYRO/ALLERDYCE JOHNN,BLOB/FRED J. DUKES,Undirected,874310,,,52
LONGSHOT,BLOB/FRED J. DUKES,Undirected,874238,,,5
DAZZLER II/ALLISON B,BLOB/FRED J. DUKES,Undirected,874185,,,6
COLOSSUS II/PETER RA,BLOB/FRED J. DUKES,Undirected,836652,,,18
POLARIS/LORNA DANE,BLOB/FRED J. DUKES,Undirected,836554,,,14
VISION,BLOB/FRED J. DUKES,Undirected,793683,,,5
FALCON/SAM WILSON,BLOB/FRED J. DUKES,Undirected,793602,,,6
LEECH,BLOB/FRED J. DUKES,Undirected,732731,,,6
MAGNETO/MAGNUS/ERIC,BLOB/FRED J. DUKES,Undirected,723570,,,13
SUNSPOT/ROBERTO DACO,BLOB/FRED J. DUKES,Undirected,721881,,,8
SIRYN/THERESA ROURKE,BLOB/FRED J. DUKES,Undirected,721866,,,5
SHATTERSTAR II/GAVEE,BLOB/FRED J. DUKES,Undirected,721851,,,5
BOOMER/TABITHA SMITH,BLOB/FRED J. DUKES,Undirected,713022,,,16
"MADDICKS, ARTHUR ART",BLOB/FRED J. DUKES,Undirected,712983,,,7
RICTOR/JULIO ESTEBAN,BLOB/FRED J. DUKES,Undirected,705272,,,10
WARLOCK III,BLOB/FRED J. DUKES,Undirected,703995,,,7
MIRAGE II/DANIELLE M,BLOB/FRED J. DUKES,Undirected,703978,,,5
FIREFIST/RUSTY COLLI,BLOB/FRED J. DUKES,Undirected,703622,,,11
AVALANCHE/DOMINIC PE,BLOB/FRED J. DUKES,Undirected,660547,,,44
SCARLET WITCH/WANDA,BLOB/FRED J. DUKES,Undirected,626802,,,8
PROFESSOR X/CHARLES,BLOB/FRED J. DUKES,Undirected,626676,,,27
STORM/ORORO MUNROE S,BLOB/FRED J. DUKES,Undirected,619495,,,16
MARROW/SARAH,BLOB/FRED J. DUKES,Undirected,619488,,,5
SHADOWCAT/KATHERINE,BLOB/FRED J. DUKES,Undirected,619411,,,16
MARVEL GIRL/JEAN GRE,BLOB/FRED J. DUKES,Undirected,579473,,,27
CYCLOPS/SCOTT SUMMER,BLOB/FRED J. DUKES,Undirected,579466,,,25
ICEMAN/ROBERT BOBBY,BLOB/FRED J. DUKES,Undirected,579458,,,24
ROGUE /,BLOB/FRED J. DUKES,Undirected,574629,,,18
PYRO/ALLERDYCE JOHNN,"SUMMERS, NATHAN CHRI",Undirected,1051921,,,8
PYRO/ALLERDYCE JOHNN,CAPTAIN AMERICA,Undirected,892689,,,6
PYRO/ALLERDYCE JOHNN,USAGENT/CAPTAIN JOHN,Undirected,892492,,,5
PYRO/ALLERDYCE JOHNN,"SUMMERS, MADELYNE MA",Undirected,875361,,,7
PYRO/ALLERDYCE JOHNN,LEECH,Undirected,738739,,,5
PYRO/ALLERDYCE JOHNN,FORGE,Undirected,723555,,,6
PYRO/ALLERDYCE JOHNN,BOOMER/TABITHA SMITH,Undirected,705333,,,11
PYRO/ALLERDYCE JOHNN,ICEMAN/ROBERT BOBBY,Undirected,705310,,,9
PYRO/ALLERDYCE JOHNN,SKIDS/SALLY BLEVINS,Undirected,703753,,,10
PYRO/ALLERDYCE JOHNN,WARLOCK III,Undirected,703752,,,7
PYRO/ALLERDYCE JOHNN,RICTOR/JULIO ESTEBAN,Undirected,703751,,,9
PYRO/ALLERDYCE JOHNN,MIRAGE II/DANIELLE M,Undirected,703750,,,5
PYRO/ALLERDYCE JOHNN,WOLFSBANE/RAHNE SINC,Undirected,703749,,,8
PYRO/ALLERDYCE JOHNN,SUNSPOT/ROBERTO DACO,Undirected,703748,,,7
"MACTAGGERT, MOIRA KI",PYRO/ALLERDYCE JOHNN,Undirected,1079723,,,7
TOAD/MORTIMER TOYNBE,PYRO/ALLERDYCE JOHNN,Undirected,1051878,,,7
FERAL/MARIA CALLASAN,PYRO/ALLERDYCE JOHNN,Undirected,921732,,,5
QUICKSILVER/PIETRO M,PYRO/ALLERDYCE JOHNN,Undirected,921609,,,8
"COOPER, DR. VALERIE",PYRO/ALLERDYCE JOHNN,Undirected,892488,,,10
PSYLOCKE/ELISABETH B,PYRO/ALLERDYCE JOHNN,Undirected,875010,,,7
WOLVERINE/LOGAN,PYRO/ALLERDYCE JOHNN,Undirected,874820,,,13
LONGSHOT,PYRO/ALLERDYCE JOHNN,Undirected,874252,,,5
DAZZLER II/ALLISON B,PYRO/ALLERDYCE JOHNN,Undirected,874199,,,5
SAURON/DR. KARL LYKO,PYRO/ALLERDYCE JOHNN,Undirected,811453,,,7
SCARLET WITCH/WANDA,PYRO/ALLERDYCE JOHNN,Undirected,793617,,,6
COLOSSUS II/PETER RA,PYRO/ALLERDYCE JOHNN,Undirected,780525,,,13
HAVOK/ALEX SUMMERS,PYRO/ALLERDYCE JOHNN,Undirected,780254,,,7
DESTINY II/IRENE ADL,PYRO/ALLERDYCE JOHNN,Undirected,738668,,,28
"MADDICKS, ARTHUR ART",PYRO/ALLERDYCE JOHNN,Undirected,738638,,,6
SPIDER-WOMAN II/JULI,PYRO/ALLERDYCE JOHNN,Undirected,738584,,,5
CYCLOPS/SCOTT SUMMER,PYRO/ALLERDYCE JOHNN,Undirected,732695,,,12
BEAST/HENRY &HANK& P,PYRO/ALLERDYCE JOHNN,Undirected,713257,,,11
ANGEL/WARREN KENNETH,PYRO/ALLERDYCE JOHNN,Undirected,705292,,,10
MARVEL GIRL/JEAN GRE,PYRO/ALLERDYCE JOHNN,Undirected,705262,,,10
FIREFIST/RUSTY COLLI,PYRO/ALLERDYCE JOHNN,Undirected,704795,,,10
CANNONBALL II/SAM GU,PYRO/ALLERDYCE JOHNN,Undirected,703704,,,11
PROFESSOR X/CHARLES,PYRO/ALLERDYCE JOHNN,Undirected,660626,,,7
STORM/ORORO MUNROE S,PYRO/ALLERDYCE JOHNN,Undirected,660568,,,14
NIGHTCRAWLER/KURT WA,PYRO/ALLERDYCE JOHNN,Undirected,660514,,,10
SHADOWCAT/KATHERINE,PYRO/ALLERDYCE JOHNN,Undirected,660494,,,11
SPIRAL,PYRO/ALLERDYCE JOHNN,Undirected,628441,,,15
AVALANCHE/DOMINIC PE,PYRO/ALLERDYCE JOHNN,Undirected,574635,,,44
ROGUE /,PYRO/ALLERDYCE JOHNN,Undirected,574631,,,16
AVALANCHE/DOMINIC PE,"MACTAGGERT, MOIRA KI",Undirected,1079721,,,5
AVALANCHE/DOMINIC PE,WOLVERINE/LOGAN,Undirected,997111,,,11
AVALANCHE/DOMINIC PE,FORGE,Undirected,875317,,,8
AVALANCHE/DOMINIC PE,"SUMMERS, MADELYNE MA",Undirected,875310,,,7
AVALANCHE/DOMINIC PE,DAZZLER II/ALLISON B,Undirected,875045,,,5
AVALANCHE/DOMINIC PE,DESTINY II/IRENE ADL,Undirected,874421,,,29
AVALANCHE/DOMINIC PE,BEAST/HENRY &HANK& P,Undirected,738880,,,9
AVALANCHE/DOMINIC PE,ICEMAN/ROBERT BOBBY,Undirected,732485,,,7
AVALANCHE/DOMINIC PE,BOOMER/TABITHA SMITH,Undirected,713356,,,6
AVALANCHE/DOMINIC PE,MARVEL GIRL/JEAN GRE,Undirected,713041,,,7
AVALANCHE/DOMINIC PE,LEECH,Undirected,713034,,,5
AVALANCHE/DOMINIC PE,ANGEL/WARREN KENNETH,Undirected,713033,,,8
AVALANCHE/DOMINIC PE,SKIDS/SALLY BLEVINS,Undirected,703690,,,9
AVALANCHE/DOMINIC PE,RICTOR/JULIO ESTEBAN,Undirected,703688,,,6
AVALANCHE/DOMINIC PE,WOLFSBANE/RAHNE SINC,Undirected,703686,,,6
AVALANCHE/DOMINIC PE,CYCLOPS/SCOTT SUMMER,Undirected,660558,,,9
AVALANCHE/DOMINIC PE,PROFESSOR X/CHARLES,Undirected,660556,,,6
AVALANCHE/DOMINIC PE,SPIRAL,Undirected,660554,,,18
AVALANCHE/DOMINIC PE,"COOPER, DR. VALERIE",Undirected,628453,,,12
CAPTAIN AMERICA,AVALANCHE/DOMINIC PE,Undirected,1011142,,,6
ROGUE /,AVALANCHE/DOMINIC PE,Undirected,945729,,,16
QUICKSILVER/PIETRO M,AVALANCHE/DOMINIC PE,Undirected,921617,,,5
PSYLOCKE/ELISABETH B,AVALANCHE/DOMINIC PE,Undirected,875267,,,7
COLOSSUS II/PETER RA,AVALANCHE/DOMINIC PE,Undirected,875087,,,13
HAVOK/ALEX SUMMERS,AVALANCHE/DOMINIC PE,Undirected,874738,,,8
LONGSHOT,AVALANCHE/DOMINIC PE,Undirected,874246,,,5
SCARLET WITCH/WANDA,AVALANCHE/DOMINIC PE,Undirected,793622,,,5
STORM/ORORO MUNROE S,AVALANCHE/DOMINIC PE,Undirected,780494,,,11
SHADOWCAT/KATHERINE,AVALANCHE/DOMINIC PE,Undirected,780160,,,10
FIREFIST/RUSTY COLLI,AVALANCHE/DOMINIC PE,Undirected,738703,,,9
SPIDER-WOMAN II/JULI,AVALANCHE/DOMINIC PE,Undirected,738588,,,5
CANNONBALL II/SAM GU,AVALANCHE/DOMINIC PE,Undirected,723653,,,5
"MADDICKS, ARTHUR ART",AVALANCHE/DOMINIC PE,Undirected,712991,,,6
NIGHTCRAWLER/KURT WA,AVALANCHE/DOMINIC PE,Undirected,660524,,,11
USAGENT/CAPTAIN JOHN,AVALANCHE/DOMINIC PE,Undirected,628361,,,5
ROGUE /,FORGE,Undirected,1089404,,,34
ROGUE /,ANT-MAN/DR. HENRY J.,Undirected,1088195,,,15
ROGUE /,"MACTAGGERT, MOIRA KI",Undirected,1015421,,,40
ROGUE /,HUMAN TORCH/JOHNNY S,Undirected,981628,,,44
ROGUE /,SHADOWCAT/KATHERINE,Undirected,981457,,,101
ROGUE /,LONGSHOT,Undirected,923244,,,54
ROGUE /,CAPTAIN AMERICA,Undirected,915513,,,48
ROGUE /,ENCHANTRESS/AMORA/HE,Undirected,914430,,,10
ROGUE /,VOLCANA/MARSHA ROSEN,Undirected,914429,,,12
ROGUE /,CAPTAIN MARVEL II/MO,Undirected,914421,,,18
ROGUE /,HAWK,Undirected,914267,,,27
ROGUE /,SUNFIRE/SHIRO YOSHID,Undirected,909723,,,11
ROGUE /,CALLISTO,Undirected,899908,,,23
ROGUE /,"SUMMERS, MADELYNE MA",Undirected,874983,,,40
ROGUE /,MR. SINISTER/NATHAN,Undirected,874159,,,17
ROGUE /,POLARIS/LORNA DANE,Undirected,848428,,,51
ROGUE /,"SUMMERS, NATHAN CHRI",Undirected,848191,,,36
ROGUE /,WRECKER III/DIRK GAR,Undirected,815727,,,12
ROGUE /,ABSORBING MAN/CARL C,Undirected,814820,,,13
ROGUE /,KLAW/ULYSSES KLAW,Undirected,814765,,,7
ROGUE /,"GYRICH, HENRY PETER",Undirected,809015,,,8
ROGUE /,RAZA LONGKNIFE,Undirected,795309,,,8
ROGUE /,NIGHTCRAWLER/KURT WA,Undirected,779857,,,130
ROGUE /,SPIDER-WOMAN/JESSICA,Undirected,755313,,,5
ROGUE /,SABRETOOTH/VICTOR CR,Undirected,755306,,,19
ROGUE /,CYPHER/DOUG RAMSEY,Undirected,753963,,,16
ROGUE /,BANSHEE/SEAN CASSIDY,Undirected,743852,,,20
ROGUE /,"TILBY, TRISH/PATRICI",Undirected,730884,,,23
ROGUE /,DEATHBIRD [SHI'AR],Undirected,730736,,,14
ROGUE /,MR. FANTASTIC/REED R,Undirected,699293,,,32
ROGUE /,BLACK KNIGHT V/DANE,Undirected,699066,,,15
ROGUE /,MIRAGE II/DANIELLE M,Undirected,698788,,,23
ROGUE /,JUGGERNAUT/CAIN MARK,Undirected,697795,,,11
ROGUE /,MOLECULE MAN/OWEN RE,Undirected,697789,,,14
ROGUE /,USAGENT/CAPTAIN JOHN,Undirected,693772,,,8
ROGUE /,"HUDSON, HEATHER",Undirected,693742,,,19
ROGUE /,STRYFE,Undirected,688950,,,8
ROGUE /,DAZZLER II/ALLISON B,Undirected,687396,,,66
ROGUE /,HULK/DR. ROBERT BRUC,Undirected,679640,,,35
ROGUE /,THING/BENJAMIN J. GR,Undirected,677215,,,44
ROGUE /,MOCKINGBIRD/DR. BARB,Undirected,667027,,,6
ROGUE /,IRON MAN DOPPELGANGE,Undirected,666036,,,7
ROGUE /,PUCK/EUGENE MILTON J,Undirected,666023,,,16
ROGUE /,SILHOUETTE,Undirected,666012,,,5
ROGUE /,PHARAOH RAMA-TUT,Undirected,666007,,,10
ROGUE /,WILD CHILD/KYLE GIBN,Undirected,666003,,,6
ROGUE /,FIRESTAR/ANGELICA JO,Undirected,661063,,,9
ROGUE /,JUBILEE/JUBILATION L,Undirected,654074,,,46
ROGUE /,STRONG GUY/GUIDO CAR,Undirected,653990,,,29
ROGUE /,"CORTEZ, FABIAN",Undirected,652874,,,8
ROGUE /,SUB-MARINER/NAMOR MA,Undirected,622666,,,6
ROGUE /,THOR/DR. DONALD BLAK,Undirected,622659,,,24
ROGUE /,TOAD/MORTIMER TOYNBE,Undirected,619385,,,7
ROGUE /,MAGNETO/MAGNUS/ERIC,Undirected,619166,,,70
ROGUE /,STORM/ORORO MUNROE S,Undirected,618742,,,224
ROGUE /,ETERNITY/ADAM QADMON,Undirected,605460,,,7
ROGUE /,THUNDERBIRD II/JAMES,Undirected,605457,,,12
ROGUE /,SPIRAL,Undirected,602011,,,9
ROGUE /,BLACK KING/SEBASTIAN,Undirected,601769,,,11
ROGUE /,MOON KNIGHT/MARC SPE,Undirected,600912,,,6
ROGUE /,MAGIK/ILLYANA RASPUT,Undirected,576938,,,30
ZABU,ROGUE /,Undirected,1038542,,,5
SAURON/DR. KARL LYKO,ROGUE /,Undirected,1038215,,,5
BEAST/HENRY &HANK& P,ROGUE /,Undirected,1010538,,,104
DOMINO III/BEATRICE/,ROGUE /,Undirected,1003377,,,5
SIRYN/THERESA ROURKE,ROGUE /,Undirected,995206,,,11
LOCKHEED,ROGUE /,Undirected,962923,,,28
UATU,ROGUE /,Undirected,948826,,,9
"FURY, COL. NICHOLAS",ROGUE /,Undirected,929378,,,15
RICTOR/JULIO ESTEBAN,ROGUE /,Undirected,924237,,,7
CALIBAN/,ROGUE /,Undirected,924165,,,12
DR. DOOM/VICTOR VON,ROGUE /,Undirected,916433,,,22
SPIDER-MAN/PETER PAR,ROGUE /,Undirected,913025,,,26
GALACTUS/GALAN,ROGUE /,Undirected,911918,,,21
"RICHARDS, FRANKLIN B",ROGUE /,Undirected,911715,,,13
DR. OCTOPUS/OTTO OCT,ROGUE /,Undirected,911568,,,12
DAYTRIPPER/AMANDA SE,ROGUE /,Undirected,899994,,,9
SPIDER-WOMAN II/JULI,ROGUE /,Undirected,899967,,,13
LILANDRA NERAMANI [S,ROGUE /,Undirected,899255,,,17
SILVER SURFER/NORRIN,ROGUE /,Undirected,877855,,,11
BINARY/CAROL DANVERS,ROGUE /,Undirected,848725,,,13
PSYLOCKE/ELISABETH B,ROGUE /,Undirected,831904,,,146
LIZARD/DR. CURTIS CO,ROGUE /,Undirected,815724,,,12
THUNDERBALL/DR. ELIO,ROGUE /,Undirected,814713,,,11
ULTRON,ROGUE /,Undirected,814651,,,10
PILEDRIVER II/BRIAN,ROGUE /,Undirected,814528,,,11
BULLDOZER/HENRY CAMP,ROGUE /,Undirected,814369,,,10
ANGEL/WARREN KENNETH,ROGUE /,Undirected,808988,,,75
APOCALYPSE/EN SABAH,ROGUE /,Undirected,806219,,,13
GAMBIT/REMY LEBEAU,ROGUE /,Undirected,789887,,,120
DESTINY II/IRENE ADL,ROGUE /,Undirected,780516,,,18
"HUNTER, STEVIE",ROGUE /,Undirected,780244,,,8
CORSAIR,ROGUE /,Undirected,779853,,,10
CH'OD,ROGUE /,Undirected,779748,,,8
MAM'SELLE HEPZIBAH,ROGUE /,Undirected,779709,,,7
QUICKSILVER/PIETRO M,ROGUE /,Undirected,762031,,,20
FERAL/MARIA CALLASAN,ROGUE /,Undirected,761613,,,5
ZERO,ROGUE /,Undirected,761441,,,5
DARKSTAR/LAYNIA SERG,ROGUE /,Undirected,755221,,,5
X-MAN/NATHAN GREY,ROGUE /,Undirected,753340,,,8
THUNDERSTRIKE/ERIC K,ROGUE /,Undirected,749457,,,15
BISHOP /,ROGUE /,Undirected,730825,,,44
CANNONBALL II/SAM GU,ROGUE /,Undirected,699208,,,53
WARLOCK III,ROGUE /,Undirected,699019,,,15
SUNSPOT/ROBERTO DACO,ROGUE /,Undirected,698474,,,24
BOOMER/TABITHA SMITH,ROGUE /,Undirected,698253,,,12
TIGRA/GREER NELSON,ROGUE /,Undirected,698231,,,6
KARMA/XI'AN COY MANH,ROGUE /,Undirected,697739,,,7
TITANIA II/MARY SKEE,ROGUE /,Undirected,697716,,,9
